bin_number,bin_length,network
49732920,8,"VISA, CARTE_BANCAIRE"
49718003,8,"VISA, CARTE_BANCAIRE"
53611508,8,"MASTER, CARTE_BANCAIRE"
53610708,8,"MASTER, CARTE_BANCAIRE"
53102885,8,"MASTER, CARTE_BANCAIRE"
53102808,8,"MASTER, CARTE_BANCAIRE"
48651923,8,"VISA, CARTE_BANCAIRE"
48651914,8,"VISA, CARTE_BANCAIRE"
53411172,8,"MASTER, CARTE_BANCAIRE"
51316279,8,"MASTER, CARTE_BANCAIRE"
51316379,8,"MASTER, CARTE_BANCAIRE"
49732925,8,"VISA, CARTE_BANCAIRE"
53102886,8,"MASTER, CARTE_BANCAIRE"
53102883,8,"MASTER, CARTE_BANCAIRE"
49733999,8,"VISA, CARTE_BANCAIRE"
51318571,8,"MASTER, CARTE_BANCAIRE"
51320374,8,"MASTER, CARTE_BANCAIRE"
51320386,8,"MASTER, CARTE_BANCAIRE"
51320904,8,"MASTER, CARTE_BANCAIRE"
51326260,8,"MASTER, CARTE_BANCAIRE"
46547799,8,"VISA, CARTE_BANCAIRE"
49732924,8,"VISA, CARTE_BANCAIRE"
48651910,8,"VISA, CARTE_BANCAIRE"
48651933,8,"VISA, CARTE_BANCAIRE"
51310171,8,"MASTER, CARTE_BANCAIRE"
53102806,8,"MASTER, CARTE_BANCAIRE"
51313078,8,"MASTER, CARTE_BANCAIRE"
53410278,8,"MASTER, CARTE_BANCAIRE"
53410979,8,"MASTER, CARTE_BANCAIRE"
50759406,8,CARTE_BANCAIRE
53102882,8,"MASTER, CARTE_BANCAIRE"
53102884,8,"MASTER, CARTE_BANCAIRE"
53610701,8,"MASTER, CARTE_BANCAIRE"
48651939,8,"VISA, CARTE_BANCAIRE"
53410179,8,"MASTER, CARTE_BANCAIRE"
53411171,8,"MASTER, CARTE_BANCAIRE"
51320379,8,"MASTER, CARTE_BANCAIRE"
51320387,8,"MASTER, CARTE_BANCAIRE"
52371840,8,"MASTER, CARTE_BANCAIRE"
52371879,8,"MASTER, CARTE_BANCAIRE"
51324101,8,"MASTER, CARTE_BANCAIRE"
51329607,8,"MASTER, CARTE_BANCAIRE"
51329733,8,"MASTER, CARTE_BANCAIRE"
52371866,8,"MASTER, CARTE_BANCAIRE"
53102809,8,"MASTER, CARTE_BANCAIRE"
50759410,8,CARTE_BANCAIRE
52371848,8,"MASTER, CARTE_BANCAIRE"
52371883,8,"MASTER, CARTE_BANCAIRE"
52371895,8,"MASTER, CARTE_BANCAIRE"
51324102,8,"MASTER, CARTE_BANCAIRE"
49718038,8,"VISA, CARTE_BANCAIRE"
49718508,8,"VISA, CARTE_BANCAIRE"
49718006,8,"VISA, CARTE_BANCAIRE"
49760787,8,"VISA, CARTE_BANCAIRE"
51336582,8,"MASTER, CARTE_BANCAIRE"
49778386,8,"VISA, CARTE_BANCAIRE"
53380102,8,"MASTER, CARTE_BANCAIRE"
49714015,8,"VISA, CARTE_BANCAIRE"
51315572,8,"MASTER, CARTE_BANCAIRE"
51316272,8,"MASTER, CARTE_BANCAIRE"
51316571,8,"MASTER, CARTE_BANCAIRE"
49783723,8,"VISA, CARTE_BANCAIRE"
49783039,8,"VISA, CARTE_BANCAIRE"
49783023,8,"VISA, CARTE_BANCAIRE"
49783007,8,"VISA, CARTE_BANCAIRE"
49783102,8,"VISA, CARTE_BANCAIRE"
49783120,8,"VISA, CARTE_BANCAIRE"
49784117,8,"VISA, CARTE_BANCAIRE"
45330147,8,"VISA, CARTE_BANCAIRE"
51314271,8,"MASTER, CARTE_BANCAIRE"
51318471,8,"MASTER, CARTE_BANCAIRE"
51320378,8,"MASTER, CARTE_BANCAIRE"
51324103,8,"MASTER, CARTE_BANCAIRE"
51326325,8,"MASTER, CARTE_BANCAIRE"
51327919,8,"MASTER, CARTE_BANCAIRE"
51327703,8,"MASTER, CARTE_BANCAIRE"
51329305,8,"MASTER, CARTE_BANCAIRE"
53410171,8,"MASTER, CARTE_BANCAIRE"
50759401,8,CARTE_BANCAIRE
50759408,8,CARTE_BANCAIRE
53380108,8,"MASTER, CARTE_BANCAIRE"
50759304,8,CARTE_BANCAIRE
49718023,8,"VISA, CARTE_BANCAIRE"
53410978,8,"MASTER, CARTE_BANCAIRE"
51316572,8,"MASTER, CARTE_BANCAIRE"
49717510,8,CARTE_BANCAIRE
49718506,8,"VISA, CARTE_BANCAIRE"
49718541,8,"VISA, CARTE_BANCAIRE"
51318579,8,"MASTER, CARTE_BANCAIRE"
51320360,8,"MASTER, CARTE_BANCAIRE"
51320907,8,"MASTER, CARTE_BANCAIRE"
51324115,8,"MASTER, CARTE_BANCAIRE"
51326323,8,"MASTER, CARTE_BANCAIRE"
51326269,8,"MASTER, CARTE_BANCAIRE"
51328377,8,"MASTER, CARTE_BANCAIRE"
51324113,8,"MASTER, CARTE_BANCAIRE"
51326320,8,"MASTER, CARTE_BANCAIRE"
51326255,8,"MASTER, CARTE_BANCAIRE"
53102800,8,"MASTER, CARTE_BANCAIRE"
53103085,8,"MASTER, CARTE_BANCAIRE"
51329739,8,"MASTER, CARTE_BANCAIRE"
51329727,8,"MASTER, CARTE_BANCAIRE"
49760585,8,"VISA, CARTE_BANCAIRE"
45567212,8,"VISA, CARTE_BANCAIRE"
45567209,8,"VISA, CARTE_BANCAIRE"
51320383,8,"MASTER, CARTE_BANCAIRE"
51325005,8,"MASTER, CARTE_BANCAIRE"
53103084,8,"MASTER, CARTE_BANCAIRE"
49718538,8,"VISA, CARTE_BANCAIRE"
51329738,8,"MASTER, CARTE_BANCAIRE"
51328602,8,"MASTER, CARTE_BANCAIRE"
53102881,8,"MASTER, CARTE_BANCAIRE"
53102887,8,"MASTER, CARTE_BANCAIRE"
50759305,8,CARTE_BANCAIRE
53380113,8,"MASTER, CARTE_BANCAIRE"
49778348,8,"VISA, CARTE_BANCAIRE"
49781300,8,"VISA, CARTE_BANCAIRE"
49714018,8,"VISA, CARTE_BANCAIRE"
49718005,8,"VISA, CARTE_BANCAIRE"
51329691,8,"MASTER, CARTE_BANCAIRE"
51329302,8,"MASTER, CARTE_BANCAIRE"
49760736,8,"VISA, CARTE_BANCAIRE"
51335389,8,"MASTER, CARTE_BANCAIRE"
51335387,8,"MASTER, CARTE_BANCAIRE"
49718501,8,"VISA, CARTE_BANCAIRE"
52920007,8,"MASTER, CARTE_BANCAIRE"
49779609,8,"VISA, CARTE_BANCAIRE"
49760735,8,"VISA, CARTE_BANCAIRE"
48651935,8,"VISA, CARTE_BANCAIRE"
53102801,8,"MASTER, CARTE_BANCAIRE"
49717501,8,CARTE_BANCAIRE
49760730,8,"VISA, CARTE_BANCAIRE"
49760716,8,"VISA, CARTE_BANCAIRE"
49763161,8,"VISA, CARTE_BANCAIRE"
49760583,8,"VISA, CARTE_BANCAIRE"
51336316,8,"MASTER, CARTE_BANCAIRE"
51337908,8,"MASTER, CARTE_BANCAIRE"
51336588,8,"MASTER, CARTE_BANCAIRE"
51336340,8,"MASTER, CARTE_BANCAIRE"
48651915,8,"VISA, CARTE_BANCAIRE"
48651905,8,"VISA, CARTE_BANCAIRE"
49730292,8,CARTE_BANCAIRE
51310179,8,"MASTER, CARTE_BANCAIRE"
49714005,8,"VISA, CARTE_BANCAIRE"
53102880,8,"MASTER, CARTE_BANCAIRE"
53410372,8,"MASTER, CARTE_BANCAIRE"
48651906,8,"VISA, CARTE_BANCAIRE"
48651922,8,"VISA, CARTE_BANCAIRE"
49778381,8,"VISA, CARTE_BANCAIRE"
51336320,8,"MASTER, CARTE_BANCAIRE"
51336314,8,"MASTER, CARTE_BANCAIRE"
48651908,8,"VISA, CARTE_BANCAIRE"
48651907,8,"VISA, CARTE_BANCAIRE"
49770051,8,"VISA, CARTE_BANCAIRE"
49732923,8,"VISA, CARTE_BANCAIRE"
53102802,8,"MASTER, CARTE_BANCAIRE"
49781411,8,"VISA, CARTE_BANCAIRE"
51310878,8,"MASTER, CARTE_BANCAIRE"
49784243,8,"VISA, CARTE_BANCAIRE"
49784102,8,"VISA, CARTE_BANCAIRE"
49785413,8,"VISA, CARTE_BANCAIRE"
49785643,8,"VISA, CARTE_BANCAIRE"
48651913,8,"VISA, CARTE_BANCAIRE"
48651917,8,"VISA, CARTE_BANCAIRE"
49760711,8,"VISA, CARTE_BANCAIRE"
49760734,8,"VISA, CARTE_BANCAIRE"
45567205,8,"VISA, CARTE_BANCAIRE"
51336310,8,"MASTER, CARTE_BANCAIRE"
49782717,8,"VISA, CARTE_BANCAIRE"
53103081,8,"MASTER, CARTE_BANCAIRE"
48651902,8,"VISA, CARTE_BANCAIRE"
48651943,8,"VISA, CARTE_BANCAIRE"
49783633,8,"VISA, CARTE_BANCAIRE"
49784213,8,"VISA, CARTE_BANCAIRE"
49784207,8,"VISA, CARTE_BANCAIRE"
49760786,8,"VISA, CARTE_BANCAIRE"
51336307,8,"MASTER, CARTE_BANCAIRE"
51336580,8,"MASTER, CARTE_BANCAIRE"
49733899,8,"VISA, CARTE_BANCAIRE"
49778344,8,"VISA, CARTE_BANCAIRE"
49778347,8,"VISA, CARTE_BANCAIRE"
49781438,8,"VISA, CARTE_BANCAIRE"
49783110,8,"VISA, CARTE_BANCAIRE"
50759404,8,CARTE_BANCAIRE
48651919,8,"VISA, CARTE_BANCAIRE"
48651948,8,"VISA, CARTE_BANCAIRE"
48651925,8,"VISA, CARTE_BANCAIRE"
49778388,8,"VISA, CARTE_BANCAIRE"
49778345,8,"VISA, CARTE_BANCAIRE"
49781410,8,"VISA, CARTE_BANCAIRE"
49714013,8,"VISA, CARTE_BANCAIRE"
49714017,8,"VISA, CARTE_BANCAIRE"
49786217,8,"VISA, CARTE_BANCAIRE"
45331402,8,"VISA, CARTE_BANCAIRE"
45330881,8,"VISA, CARTE_BANCAIRE"
45330722,8,"VISA, CARTE_BANCAIRE"
45330713,8,"VISA, CARTE_BANCAIRE"
45330771,8,"VISA, CARTE_BANCAIRE"
51623601,8,"MASTER, CARTE_BANCAIRE"
51361469,8,"MASTER, CARTE_BANCAIRE"
45330767,8,"VISA, CARTE_BANCAIRE"
45331972,8,"VISA, CARTE_BANCAIRE"
51361432,8,"MASTER, CARTE_BANCAIRE"
49788722,8,"VISA, CARTE_BANCAIRE"
45331895,8,"VISA, CARTE_BANCAIRE"
45331469,8,"VISA, CARTE_BANCAIRE"
49788711,8,"VISA, CARTE_BANCAIRE"
49788703,8,"VISA, CARTE_BANCAIRE"
45331961,8,"VISA, CARTE_BANCAIRE"
49780430,8,"VISA, CARTE_BANCAIRE"
49780423,8,"VISA, CARTE_BANCAIRE"
49779700,8,"VISA, CARTE_BANCAIRE"
49779708,8,"VISA, CARTE_BANCAIRE"
49780300,8,"VISA, CARTE_BANCAIRE"
49781600,8,"VISA, CARTE_BANCAIRE"
49730294,8,CARTE_BANCAIRE
49782716,8,"VISA, CARTE_BANCAIRE"
49783733,8,"VISA, CARTE_BANCAIRE"
49783623,8,"VISA, CARTE_BANCAIRE"
49783701,8,"VISA, CARTE_BANCAIRE"
49783310,8,"VISA, CARTE_BANCAIRE"
49783719,8,"VISA, CARTE_BANCAIRE"
50759301,8,CARTE_BANCAIRE
53380138,8,"MASTER, CARTE_BANCAIRE"
50759302,8,CARTE_BANCAIRE
53380116,8,"MASTER, CARTE_BANCAIRE"
49784823,8,"VISA, CARTE_BANCAIRE"
49784666,8,"VISA, CARTE_BANCAIRE"
49786816,8,"VISA, CARTE_BANCAIRE"
45330431,8,"VISA, CARTE_BANCAIRE"
49786443,8,"VISA, CARTE_BANCAIRE"
49786403,8,"VISA, CARTE_BANCAIRE"
49787439,8,"VISA, CARTE_BANCAIRE"
51360511,8,"MASTER, CARTE_BANCAIRE"
45330835,8,"VISA, CARTE_BANCAIRE"
45330844,8,"VISA, CARTE_BANCAIRE"
45330817,8,"VISA, CARTE_BANCAIRE"
45331998,8,"VISA, CARTE_BANCAIRE"
45331995,8,"VISA, CARTE_BANCAIRE"
51361437,8,"MASTER, CARTE_BANCAIRE"
51361473,8,"MASTER, CARTE_BANCAIRE"
45333272,8,"VISA, CARTE_BANCAIRE"
45331825,8,"VISA, CARTE_BANCAIRE"
45331817,8,"VISA, CARTE_BANCAIRE"
45331822,8,"VISA, CARTE_BANCAIRE"
45333261,8,"VISA, CARTE_BANCAIRE"
51363210,8,"MASTER, CARTE_BANCAIRE"
45333779,8,"VISA, CARTE_BANCAIRE"
45333833,8,"VISA, CARTE_BANCAIRE"
51369015,8,"MASTER, CARTE_BANCAIRE"
49732922,8,"VISA, CARTE_BANCAIRE"
49779703,8,"VISA, CARTE_BANCAIRE"
49779706,8,"VISA, CARTE_BANCAIRE"
49783705,8,"VISA, CARTE_BANCAIRE"
49783800,8,"VISA, CARTE_BANCAIRE"
49783024,8,"VISA, CARTE_BANCAIRE"
49783710,8,"VISA, CARTE_BANCAIRE"
49783630,8,"VISA, CARTE_BANCAIRE"
49783116,8,"VISA, CARTE_BANCAIRE"
49785407,8,"VISA, CARTE_BANCAIRE"
45330120,8,"VISA, CARTE_BANCAIRE"
49786402,8,"VISA, CARTE_BANCAIRE"
45330139,8,"VISA, CARTE_BANCAIRE"
45331413,8,"VISA, CARTE_BANCAIRE"
45330468,8,"VISA, CARTE_BANCAIRE"
49717509,8,CARTE_BANCAIRE
49718016,8,"VISA, CARTE_BANCAIRE"
49718008,8,"VISA, CARTE_BANCAIRE"
49788613,8,"VISA, CARTE_BANCAIRE"
45331468,8,"VISA, CARTE_BANCAIRE"
45331471,8,"VISA, CARTE_BANCAIRE"
45331894,8,"VISA, CARTE_BANCAIRE"
45331887,8,"VISA, CARTE_BANCAIRE"
45331966,8,"VISA, CARTE_BANCAIRE"
45331831,8,"VISA, CARTE_BANCAIRE"
45333236,8,"VISA, CARTE_BANCAIRE"
45333294,8,"VISA, CARTE_BANCAIRE"
45335239,8,"VISA, CARTE_BANCAIRE"
45335267,8,"VISA, CARTE_BANCAIRE"
45335402,8,"VISA, CARTE_BANCAIRE"
51366679,8,"MASTER, CARTE_BANCAIRE"
53380122,8,"MASTER, CARTE_BANCAIRE"
53380107,8,"MASTER, CARTE_BANCAIRE"
53380110,8,"MASTER, CARTE_BANCAIRE"
50759306,8,CARTE_BANCAIRE
49781060,8,"VISA, CARTE_BANCAIRE"
49783134,8,"VISA, CARTE_BANCAIRE"
49784813,8,"VISA, CARTE_BANCAIRE"
49783860,8,"VISA, CARTE_BANCAIRE"
45330113,8,"VISA, CARTE_BANCAIRE"
50759411,8,CARTE_BANCAIRE
53380123,8,"MASTER, CARTE_BANCAIRE"
49786239,8,"VISA, CARTE_BANCAIRE"
49787408,8,"VISA, CARTE_BANCAIRE"
45330194,8,"VISA, CARTE_BANCAIRE"
45330402,8,"VISA, CARTE_BANCAIRE"
45330720,8,"VISA, CARTE_BANCAIRE"
49788710,8,"VISA, CARTE_BANCAIRE"
45331920,8,"VISA, CARTE_BANCAIRE"
45330882,8,"VISA, CARTE_BANCAIRE"
45330760,8,"VISA, CARTE_BANCAIRE"
45331861,8,"VISA, CARTE_BANCAIRE"
45331945,8,"VISA, CARTE_BANCAIRE"
49788138,8,"VISA, CARTE_BANCAIRE"
45333239,8,"VISA, CARTE_BANCAIRE"
45333271,8,"VISA, CARTE_BANCAIRE"
49789211,8,"VISA, CARTE_BANCAIRE"
45335272,8,"VISA, CARTE_BANCAIRE"
45335012,8,"VISA, CARTE_BANCAIRE"
45335031,8,"VISA, CARTE_BANCAIRE"
51364082,8,"MASTER, CARTE_BANCAIRE"
51364029,8,"MASTER, CARTE_BANCAIRE"
45335847,8,"VISA, CARTE_BANCAIRE"
51366678,8,"MASTER, CARTE_BANCAIRE"
45335899,8,"VISA, CARTE_BANCAIRE"
45335824,8,"VISA, CARTE_BANCAIRE"
45335860,8,"VISA, CARTE_BANCAIRE"
49794920,8,"VISA, CARTE_BANCAIRE"
49718040,8,"VISA, CARTE_BANCAIRE"
49780860,8,"VISA, CARTE_BANCAIRE"
49782707,8,"VISA, CARTE_BANCAIRE"
49782703,8,"VISA, CARTE_BANCAIRE"
49784123,8,"VISA, CARTE_BANCAIRE"
49785438,8,"VISA, CARTE_BANCAIRE"
49784833,8,"VISA, CARTE_BANCAIRE"
49718035,8,"VISA, CARTE_BANCAIRE"
45330179,8,"VISA, CARTE_BANCAIRE"
49786222,8,"VISA, CARTE_BANCAIRE"
49786238,8,"VISA, CARTE_BANCAIRE"
49787403,8,"VISA, CARTE_BANCAIRE"
45330466,8,"VISA, CARTE_BANCAIRE"
45333212,8,"VISA, CARTE_BANCAIRE"
45333269,8,"VISA, CARTE_BANCAIRE"
45333722,8,"VISA, CARTE_BANCAIRE"
51363208,8,"MASTER, CARTE_BANCAIRE"
45333891,8,"VISA, CARTE_BANCAIRE"
51364724,8,"MASTER, CARTE_BANCAIRE"
51364245,8,"MASTER, CARTE_BANCAIRE"
51364021,8,"MASTER, CARTE_BANCAIRE"
51364040,8,"MASTER, CARTE_BANCAIRE"
45335013,8,"VISA, CARTE_BANCAIRE"
45335613,8,"VISA, CARTE_BANCAIRE"
45335845,8,"VISA, CARTE_BANCAIRE"
45337013,8,"VISA, CARTE_BANCAIRE"
51369010,8,"MASTER, CARTE_BANCAIRE"
49782740,8,"VISA, CARTE_BANCAIRE"
49782713,8,"VISA, CARTE_BANCAIRE"
49781760,8,"VISA, CARTE_BANCAIRE"
49783740,8,"VISA, CARTE_BANCAIRE"
49783008,8,"VISA, CARTE_BANCAIRE"
49783611,8,"VISA, CARTE_BANCAIRE"
49783717,8,"VISA, CARTE_BANCAIRE"
49784665,8,"VISA, CARTE_BANCAIRE"
49783101,8,"VISA, CARTE_BANCAIRE"
49784222,8,"VISA, CARTE_BANCAIRE"
49785640,8,"VISA, CARTE_BANCAIRE"
49785610,8,"VISA, CARTE_BANCAIRE"
51320376,8,"MASTER, CARTE_BANCAIRE"
51320369,8,"MASTER, CARTE_BANCAIRE"
52371835,8,"MASTER, CARTE_BANCAIRE"
52371881,8,"MASTER, CARTE_BANCAIRE"
45330110,8,"VISA, CARTE_BANCAIRE"
49786422,8,"VISA, CARTE_BANCAIRE"
49786843,8,"VISA, CARTE_BANCAIRE"
49786405,8,"VISA, CARTE_BANCAIRE"
45330178,8,"VISA, CARTE_BANCAIRE"
45330895,8,"VISA, CARTE_BANCAIRE"
49787422,8,"VISA, CARTE_BANCAIRE"
45330561,8,"VISA, CARTE_BANCAIRE"
45330836,8,"VISA, CARTE_BANCAIRE"
45330740,8,"VISA, CARTE_BANCAIRE"
45330782,8,"VISA, CARTE_BANCAIRE"
49787443,8,"VISA, CARTE_BANCAIRE"
51325002,8,"MASTER, CARTE_BANCAIRE"
51326263,8,"MASTER, CARTE_BANCAIRE"
49788139,8,"VISA, CARTE_BANCAIRE"
49788102,8,"VISA, CARTE_BANCAIRE"
45331913,8,"VISA, CARTE_BANCAIRE"
45331836,8,"VISA, CARTE_BANCAIRE"
45331948,8,"VISA, CARTE_BANCAIRE"
45331829,8,"VISA, CARTE_BANCAIRE"
45331868,8,"VISA, CARTE_BANCAIRE"
49794314,8,"VISA, CARTE_BANCAIRE"
49794318,8,"VISA, CARTE_BANCAIRE"
51369017,8,"MASTER, CARTE_BANCAIRE"
50759407,8,CARTE_BANCAIRE
53410178,8,"MASTER, CARTE_BANCAIRE"
49717508,8,CARTE_BANCAIRE
49718523,8,"VISA, CARTE_BANCAIRE"
49718535,8,"VISA, CARTE_BANCAIRE"
51316579,8,"MASTER, CARTE_BANCAIRE"
51324118,8,"MASTER, CARTE_BANCAIRE"
49784613,8,"VISA, CARTE_BANCAIRE"
51620721,8,"MASTER, CARTE_BANCAIRE"
49786417,8,"VISA, CARTE_BANCAIRE"
51361466,8,"MASTER, CARTE_BANCAIRE"
45330845,8,"VISA, CARTE_BANCAIRE"
45330861,8,"VISA, CARTE_BANCAIRE"
45330781,8,"VISA, CARTE_BANCAIRE"
45330772,8,"VISA, CARTE_BANCAIRE"
49788743,8,"VISA, CARTE_BANCAIRE"
51361477,8,"MASTER, CARTE_BANCAIRE"
45331444,8,"VISA, CARTE_BANCAIRE"
49788400,8,"VISA, CARTE_BANCAIRE"
45331813,8,"VISA, CARTE_BANCAIRE"
45333213,8,"VISA, CARTE_BANCAIRE"
45333240,8,"VISA, CARTE_BANCAIRE"
45331472,8,"VISA, CARTE_BANCAIRE"
45333225,8,"VISA, CARTE_BANCAIRE"
45331436,8,"VISA, CARTE_BANCAIRE"
45330568,8,"VISA, CARTE_BANCAIRE"
45330440,8,"VISA, CARTE_BANCAIRE"
45330747,8,"VISA, CARTE_BANCAIRE"
45330848,8,"VISA, CARTE_BANCAIRE"
49788611,8,"VISA, CARTE_BANCAIRE"
45331999,8,"VISA, CARTE_BANCAIRE"
49788123,8,"VISA, CARTE_BANCAIRE"
45331460,8,"VISA, CARTE_BANCAIRE"
45333224,8,"VISA, CARTE_BANCAIRE"
45331812,8,"VISA, CARTE_BANCAIRE"
45331872,8,"VISA, CARTE_BANCAIRE"
45333233,8,"VISA, CARTE_BANCAIRE"
51363695,8,"MASTER, CARTE_BANCAIRE"
45333724,8,"VISA, CARTE_BANCAIRE"
51363215,8,"MASTER, CARTE_BANCAIRE"
45333882,8,"VISA, CARTE_BANCAIRE"
45335283,8,"VISA, CARTE_BANCAIRE"
45335481,8,"VISA, CARTE_BANCAIRE"
45335447,8,"VISA, CARTE_BANCAIRE"
45335029,8,"VISA, CARTE_BANCAIRE"
51364248,8,"MASTER, CARTE_BANCAIRE"
45335240,8,"VISA, CARTE_BANCAIRE"
51364022,8,"MASTER, CARTE_BANCAIRE"
51310871,8,"MASTER, CARTE_BANCAIRE"
51310772,8,"MASTER, CARTE_BANCAIRE"
49717503,8,CARTE_BANCAIRE
49718033,8,"VISA, CARTE_BANCAIRE"
51314178,8,"MASTER, CARTE_BANCAIRE"
53410971,8,"MASTER, CARTE_BANCAIRE"
51366689,8,"MASTER, CARTE_BANCAIRE"
45337030,8,"VISA, CARTE_BANCAIRE"
45337035,8,"VISA, CARTE_BANCAIRE"
49794916,8,"VISA, CARTE_BANCAIRE"
53410271,8,"MASTER, CARTE_BANCAIRE"
51314278,8,"MASTER, CARTE_BANCAIRE"
49784139,8,"VISA, CARTE_BANCAIRE"
49784122,8,"VISA, CARTE_BANCAIRE"
49786839,8,"VISA, CARTE_BANCAIRE"
49788643,8,"VISA, CARTE_BANCAIRE"
49788617,8,"VISA, CARTE_BANCAIRE"
51320066,8,"MASTER, CARTE_BANCAIRE"
51314279,8,"MASTER, CARTE_BANCAIRE"
51313879,8,"MASTER, CARTE_BANCAIRE"
51315571,8,"MASTER, CARTE_BANCAIRE"
49788116,8,"VISA, CARTE_BANCAIRE"
51315579,8,"MASTER, CARTE_BANCAIRE"
45331935,8,"VISA, CARTE_BANCAIRE"
45331944,8,"VISA, CARTE_BANCAIRE"
49789222,8,"VISA, CARTE_BANCAIRE"
52371833,8,"MASTER, CARTE_BANCAIRE"
51325622,8,"MASTER, CARTE_BANCAIRE"
52371868,8,"MASTER, CARTE_BANCAIRE"
51326258,8,"MASTER, CARTE_BANCAIRE"
49794092,8,"VISA, CARTE_BANCAIRE"
51375714,8,"MASTER, CARTE_BANCAIRE"
51375725,8,"MASTER, CARTE_BANCAIRE"
51377972,8,"MASTER, CARTE_BANCAIRE"
51320068,8,"MASTER, CARTE_BANCAIRE"
51320385,8,"MASTER, CARTE_BANCAIRE"
51326261,8,"MASTER, CARTE_BANCAIRE"
51329694,8,"MASTER, CARTE_BANCAIRE"
51329724,8,"MASTER, CARTE_BANCAIRE"
49714001,8,"VISA, CARTE_BANCAIRE"
49786823,8,"VISA, CARTE_BANCAIRE"
49787417,8,"VISA, CARTE_BANCAIRE"
49786207,8,"VISA, CARTE_BANCAIRE"
49786213,8,"VISA, CARTE_BANCAIRE"
45331424,8,"VISA, CARTE_BANCAIRE"
49786210,8,"VISA, CARTE_BANCAIRE"
49786408,8,"VISA, CARTE_BANCAIRE"
45330444,8,"VISA, CARTE_BANCAIRE"
45331968,8,"VISA, CARTE_BANCAIRE"
51361438,8,"MASTER, CARTE_BANCAIRE"
49788739,8,"VISA, CARTE_BANCAIRE"
51335381,8,"MASTER, CARTE_BANCAIRE"
51336322,8,"MASTER, CARTE_BANCAIRE"
49788122,8,"VISA, CARTE_BANCAIRE"
45331491,8,"VISA, CARTE_BANCAIRE"
45331495,8,"VISA, CARTE_BANCAIRE"
45331967,8,"VISA, CARTE_BANCAIRE"
49788705,8,"VISA, CARTE_BANCAIRE"
45331481,8,"VISA, CARTE_BANCAIRE"
45331866,8,"VISA, CARTE_BANCAIRE"
45331912,8,"VISA, CARTE_BANCAIRE"
45333299,8,"VISA, CARTE_BANCAIRE"
45335210,8,"VISA, CARTE_BANCAIRE"
51364727,8,"MASTER, CARTE_BANCAIRE"
45333781,8,"VISA, CARTE_BANCAIRE"
45335294,8,"VISA, CARTE_BANCAIRE"
45335279,8,"VISA, CARTE_BANCAIRE"
45333761,8,"VISA, CARTE_BANCAIRE"
45333825,8,"VISA, CARTE_BANCAIRE"
45335081,8,"VISA, CARTE_BANCAIRE"
49718041,8,"VISA, CARTE_BANCAIRE"
45567200,8,"VISA, CARTE_BANCAIRE"
51377071,8,"MASTER, CARTE_BANCAIRE"
51377072,8,"MASTER, CARTE_BANCAIRE"
51377079,8,"MASTER, CARTE_BANCAIRE"
49718017,8,"VISA, CARTE_BANCAIRE"
49718513,8,"VISA, CARTE_BANCAIRE"
49717506,8,CARTE_BANCAIRE
51337901,8,"MASTER, CARTE_BANCAIRE"
51620706,8,"MASTER, CARTE_BANCAIRE"
49786840,8,"VISA, CARTE_BANCAIRE"
45330160,8,"VISA, CARTE_BANCAIRE"
49714014,8,"VISA, CARTE_BANCAIRE"
49714019,8,"VISA, CARTE_BANCAIRE"
51315478,8,"MASTER, CARTE_BANCAIRE"
51316271,8,"MASTER, CARTE_BANCAIRE"
51320362,8,"MASTER, CARTE_BANCAIRE"
51320389,8,"MASTER, CARTE_BANCAIRE"
51320069,8,"MASTER, CARTE_BANCAIRE"
51325621,8,"MASTER, CARTE_BANCAIRE"
51326275,8,"MASTER, CARTE_BANCAIRE"
51310779,8,"MASTER, CARTE_BANCAIRE"
51314171,8,"MASTER, CARTE_BANCAIRE"
49786817,8,"VISA, CARTE_BANCAIRE"
45330887,8,"VISA, CARTE_BANCAIRE"
45330494,8,"VISA, CARTE_BANCAIRE"
49788638,8,"VISA, CARTE_BANCAIRE"
45330898,8,"VISA, CARTE_BANCAIRE"
51361434,8,"MASTER, CARTE_BANCAIRE"
45331987,8,"VISA, CARTE_BANCAIRE"
49788133,8,"VISA, CARTE_BANCAIRE"
49788110,8,"VISA, CARTE_BANCAIRE"
45331939,8,"VISA, CARTE_BANCAIRE"
53410972,8,"MASTER, CARTE_BANCAIRE"
51315472,8,"MASTER, CARTE_BANCAIRE"
51315578,8,"MASTER, CARTE_BANCAIRE"
51327701,8,"MASTER, CARTE_BANCAIRE"
45331922,8,"VISA, CARTE_BANCAIRE"
45331924,8,"VISA, CARTE_BANCAIRE"
49789233,8,"VISA, CARTE_BANCAIRE"
49789203,8,"VISA, CARTE_BANCAIRE"
45333748,8,"VISA, CARTE_BANCAIRE"
45333895,8,"VISA, CARTE_BANCAIRE"
45333202,8,"VISA, CARTE_BANCAIRE"
45333839,8,"VISA, CARTE_BANCAIRE"
45335269,8,"VISA, CARTE_BANCAIRE"
53410371,8,"MASTER, CARTE_BANCAIRE"
45335039,8,"VISA, CARTE_BANCAIRE"
51364089,8,"MASTER, CARTE_BANCAIRE"
51366682,8,"MASTER, CARTE_BANCAIRE"
45335878,8,"VISA, CARTE_BANCAIRE"
45335695,8,"VISA, CARTE_BANCAIRE"
49794090,8,"VISA, CARTE_BANCAIRE"
